6900.0	1.7982086077096048e-5	7.549848862100238e-5
7000.0	1.751465740016647e-5	7.387594960348892e-5
7100.0	1.7058606184496145e-5	7.227351709886734e-5
7200.0	1.6613709516663048e-5	7.069147942989321e-5
7300.0	1.6179745840423705e-5	6.913011189083356e-5
7400.0	1.575649511065404e-5	6.758967532672982e-5
7500.0	1.5343738941536936e-5	6.607041488512801e-5
7600.0	1.4941260748355948e-5	6.457255893418601e-5
7700.0	1.4548845882199236e-5	6.30963181404708e-5
7800.0	1.4166281757297626e-5	6.164188469928096e-5
7900.0	1.3793357970627516e-5	6.0209431709942635e-5
8000.0	1.3429866413674959e-5	5.879911268831701e-5
8100.0	1.3075601376211508e-5	5.741106120846609e-5
8200.0	1.2730359642121981e-5	5.604539066545169e-5
8300.0	1.2393940577328415e-5	5.4702194151060916e-5
8400.0	1.2066194628021864e-5	5.33815444344224e-5
8500.0	1.1747357012107463e-5	5.208349403943304e-5
8600.0	1.1437244208090335e-5	5.080807541111544e-5
8700.0	1.1135458088764301e-5	4.955530116318929e-5
8800.0	1.0841501210566696e-5	4.832516439930356e-5
8900.0	1.0555189854821588e-5	4.711763910066209e-5
9000.0	1.0276343339603853e-5	4.5932680573004494e-5
9100.0	1.0004784048072966e-5	4.477022594617805e-5
9200.0	9.74033745100962e-6	4.363019471987143e-5
9300.0	9.482832123759983e-6	4.2512489349334155e-5
9400.0	9.232099757994287e-6	4.141699586527768e-5
9500.0	8.987975168438228e-6	4.034358452243924e-5
9600.0	8.750296294961278e-6	3.929211047161932e-5
9700.0	8.51900002447023e-6	3.8262414450351975e-5
9800.0	8.294578056662967e-6	3.725432348768616e-5
9900.0	8.076592657703761e-6	3.626765161883334e-5
10000.0	7.864397536973309e-6	3.530220060581968e-5
10100.0	7.657846714334161e-6	3.435776066053939e-5
10200.0	7.456797282779142e-6	3.343411116692893e-5
10300.0	7.261109382791726e-6	3.253102139923442e-5
10400.0	7.07064617422678e-6	3.1648251233708756e-5
10500.0	6.885273805922769e-6	3.0785551851218555e-5
10600.0	6.704861383211137e-6	2.9942666428613153e-5
10700.0	6.5296317759641555e-6	2.91193308168826e-5
10800.0	6.359982953206697e-6	2.8315274204388957e-5
10900.0	6.194918442735665e-6	2.7530219763670294e-5
11000.0	6.034279676485453e-6	2.676388528050708e-5
11100.0	5.877950831138777e-6	2.6015983764179535e-5
11200.0	5.725818809685027e-6	2.528622403796788e-5
11300.0	5.577773197912218e-6	2.457431130914578e-5
11400.0	5.433706220191023e-6	2.3879947717890977e-5
11500.0	5.294136505407714e-6	2.3202832864640795e-5
11600.0	5.158909407577373e-6	2.254266431558083e-5
11700.0	5.027313198708209e-6	2.1899138086087884e-5
11800.0	4.899251160244971e-6	2.1271949102009685e-5
11900.0	4.774628973110569e-6	2.066079163883702e-5
12000.0	4.653354670865147e-6	2.0065359738848612e-5
12100.0	4.5353841927998965e-6	1.9485347606436464e-5
12200.0	4.4215727749586e-6	1.892044998187122e-5
12300.0	4.31093552266049e-6	1.8370362493838476e-5
12400.0	4.203262537501199e-6	1.783478199113496e-5
12500.0	4.0984739104509055e-6	1.7313406853967317e-5
12600.0	3.9964917900105784e-6	1.680593728532483e-5
12700.0	3.897454814681438e-6	1.63120755829608e-5
12800.0	3.8019579392355444e-6	1.5831526392504717e-5
12900.0	3.7090081282708483e-6	1.5363996942325173e-5
13000.0	3.6185363257312326e-6	1.4909197260688726e-5
13100.0	3.5304752905750298e-6	1.4466840375871944e-5
13200.0	3.4448702249697983e-6	1.403664249981224e-5
13300.0	3.362481711649063e-6	1.3618323195963037e-5
13400.0	3.282282099443361e-6	1.3211605531954503e-5
13500.0	3.204206128913661e-6	1.2816216217739436e-5
13600.0	3.1281959906833002e-6	1.2431885729805294e-5
13700.0	3.054723786450883e-6	1.2058348422143498e-5
13800.0	2.983668383071846e-6	1.1695342624548986e-5
13900.0	2.91447986739652e-6	1.1342610728892935e-5
14000.0	2.847107364743116e-6	1.0999899263978065e-5
14100.0	2.7818566970995704e-6	1.0666958959545477e-5
14200.0	2.718922116452309e-6	1.0343544800045308e-5
14300.0	2.6576256095023937e-6	1.0029416068706911e-5
14400.0	2.5979225436745523e-6	9.724336382491171e-6
14500.0	2.5402944086594068e-6	9.428073718432182e-6
14600.0	2.4845556567886478e-6	9.14040043190365e-6
14700.0	2.4302517047727735e-6	8.861093267311977e-6
14800.0	2.3774048572559844e-6	8.589933361692e-6
14900.0	2.3267362180901455e-6	8.326706241679116e-6
15000.0	2.277360123740888e-6	8.071201814308188e-6
15100.0	2.2292387725893183e-6	7.823214352063956e-6
15200.0	2.1830446703813407e-6	7.582542472602728e-6
15300.0	2.138157006403452e-6	7.348989113544152e-6
15400.0	2.0943955096834344e-6	7.122361502701564e-6
15500.0	2.0524013385903744e-6	6.902471124126022e-6
15600.0	2.0115935814083875e-6	6.689133680289622e-6
15700.0	1.971826308077947e-6	6.482169050770563e-6
15800.0	1.933772747906231e-6	6.281401247703457e-6
15900.0	1.896666195712947e-6	6.086658368342884e-6
16000.0	1.8607585877705504e-6	5.897772544975213e-6
16100.0	1.8261739754878784e-6	5.714579892483011e-6
16200.0	1.7924251165831572e-6	5.536920453777929e-6
16300.0	1.7601371817147378e-6	5.364638143378947e-6
16400.0	1.7286702193200899e-6	5.1975806893113165e-6
16500.0	1.6983648253001935e-6	5.035599573592251e-6
16600.0	1.6690325903675624e-6	4.8785499714550135e-6
16700.0	1.6406582249134517e-6	4.726290689513987e-6
16800.0	1.6133130622489824e-6	4.57868410306331e-6
16900.0	1.5868129717994368e-6	4.435596092633957e-6
17000.0	1.5613135120562645e-6	4.29689598000863e-6
17100.0	1.5366207609341574e-6	4.16245646378719e-6
17200.0	1.5128320674197846e-6	4.032153554679679e-6
17300.0	1.4898710878074979e-6	3.905866510619757e-6
17400.0	1.4676657022073116e-6	3.7835244923192007e-6
17500.0	1.4463528110829271e-6	3.6684485172421646e-6
17600.0	1.425678255032706e-6	3.560331223344743e-6
17700.0	1.4058555821509834e-6	3.457651182240612e-6
17800.0	1.3866957154782816e-6	3.359672726907524e-6
17900.0	1.3682129735788587e-6	3.2662609258137873e-6
18000.0	1.3504510880256247e-6	3.1767411172026217e-6
18100.0	1.3333033995456213e-6	3.091165376141961e-6
18200.0	1.316783852230198e-6	3.0093932906945826e-6
18300.0	1.3008798810300704e-6	2.9308561178299277e-6
18400.0	1.2855441556009e-6	2.855711519189426e-6
18500.0	1.2707608513517988e-6	2.783775733970247e-6
18600.0	1.2565227567164939e-6	2.7146456163216037e-6
18700.0	1.2427803240627634e-6	2.64836086055471e-6
18800.0	1.2295040860148602e-6	2.585045691889842e-6
18900.0	1.2166746860166872e-6	2.5244233540954133e-6
19000.0	1.204285614268481e-6	2.466183057688131e-6
19100.0	1.1922766696762459e-6	2.410268670891679e-6
19200.0	1.1806349014485326e-6	2.356665933767554e-6
19300.0	1.1693458733229299e-6	2.3054613767441734e-6
19400.0	1.1584148926336226e-6	2.256466582613826e-6
19500.0	1.147822054343601e-6	2.2094117221370562e-6
19600.0	1.1375304232990404e-6	2.1642135168034547e-6
19700.0	1.1275215182521184e-6	2.120810810039353e-6
19800.0	1.117779183229567e-6	2.0790829894592745e-6
19900.0	1.1082903301555107e-6	2.038945104296473e-6
20000.0	1.0990430483960773e-6	2.0004797940065585e-6
20100.0	1.0900267927842156e-6	1.9634681482707198e-6
20200.0	1.0812324806126297e-6	1.9278375476915947e-6
20300.0	1.0726527716751744e-6	1.893497998283182e-6
20400.0	1.0642821274374436e-6	1.8603778753718838e-6
20500.0	1.0561168634206721e-6	1.828418683034694e-6
20600.0	1.0481567397995719e-6	1.7975293665987906e-6
20700.0	1.040414994150644e-6	1.7676878691513247e-6
20800.0	1.0329310312243787e-6	1.738903446818557e-6
20900.0	1.0258330010180741e-6	1.7111063536248897e-6
21000.0	1.0188190038293135e-6	1.6842414019950162e-6
21100.0	1.0118360598402027e-6	1.6582370777245558e-6
21200.0	1.0048845318411162e-6	1.6330506240119179e-6
21300.0	9.979647638866809e-7	1.608599580186361e-6
21400.0	9.910770818346196e-7	1.584861530720962e-6
21500.0	9.84221793945627e-7	1.5618199111670018e-6
21600.0	9.773991914037659e-7	1.5394763595765278e-6
21700.0	9.706095488405036e-7	1.517779735292391e-6
21800.0	9.638531248564668e-7	1.4967054177459689e-6
21900.0	9.571301625275275e-7	1.476241089573527e-6
22000.0	9.504408898606664e-7	1.4564214010060268e-6
22100.0	9.437855202862913e-7	1.4373261240983684e-6
22200.0	9.371642531073052e-7	1.418849853487075e-6
22300.0	9.305772739339488e-7	1.4007256322634897e-6
22400.0	9.240247551341345e-7	1.382954578730623e-6
22500.0	9.175068562283739e-7	1.365522193099365e-6
22600.0	9.110237243070793e-7	1.3483984753949822e-6
22700.0	9.045754944245552e-7	1.3315769075267049e-6
22800.0	8.981622899792307e-7	1.315051105111017e-6
22900.0	8.917842230943314e-7	1.298814815456568e-6
23000.0	8.854413949566078e-7	1.2828619155335948e-6
23100.0	8.791338962082617e-7	1.267186409937041e-6
23200.0	8.728618072405923e-7	1.2517824288454626e-6
23300.0	8.66625198566812e-7	1.236644225966278e-6
23400.0	8.604241311147715e-7	1.2217661765012322e-6
23500.0	8.542586565608332e-7	1.207142775088383e-6
23600.0	8.481288176161353e-7	1.192768633768557e-6
23700.0	8.420346483463592e-7	1.1786384799427616e-6
23800.0	8.359761744313141e-7	1.1647471543484448e-6
23900.0	8.299534134601024e-7	1.1510896090399422e-6
24000.0	8.239663752064023e-7	1.13766090537932e-6
24100.0	8.180150618781833e-7	1.1244562120406124e-6
24200.0	8.120994683841227e-7	1.1114708030376239e-6
24300.0	8.062195825779368e-7	1.098700055744957e-6
24400.0	8.003753855054993e-7	1.0861394489575e-6
24500.0	7.945668516262213e-7	1.0737845609582593e-6
24600.0	7.887939490655462e-7	1.0616310676064577e-6
24700.0	7.830566398033021e-7	1.0496747404429e-6
24800.0	7.773548799277441e-7	1.0379114448133122e-6
24900.0	7.716886198089344e-7	1.0263371380271398e-6
25000.0	7.66057804321325e-7	1.0149492667666235e-6
25100.0	7.604623730479508e-7	1.0037435894489898e-6
25200.0	7.549022604475197e-7	9.927155569274963e-7
25300.0	7.493773960692487e-7	9.818615252897108e-7
25400.0	7.438877047109293e-7	9.711774027684134e-7
25500.0	7.384331066018203e-7	9.606594836391273e-7
25600.0	7.330135175905571e-7	9.503048479018479e-7
25700.0	7.276288492765628e-7	9.40109489932778e-7
25800.0	7.222790092050026e-7	9.300701408291339e-7
25900.0	7.16963901005683e-7	9.201836053265215e-7
26000.0	7.116834245460474e-7	9.104467602494602e-7
26100.0	7.064374760815391e-7	9.008566631313955e-7
26200.0	7.012259483943486e-7	8.914102249259129e-7
26300.0	6.960487309548253e-7	8.821044526765029e-7
26400.0	6.909057100073276e-7	8.729365008945063e-7
26500.0	6.857967687653176e-7	8.639035886067806e-7
26600.0	6.80721787482528e-7	8.550029979638459e-7
26700.0	6.756806436095623e-7	8.462322751441696e-7
26800.0	6.706732119088327e-7	8.375886777736657e-7
26900.0	6.656993645488605e-7	8.290696626382788e-7
27000.0	6.607589712564906e-7	8.206727475805073e-7
27100.0	6.558518993931484e-7	8.12395507083219e-7
27200.0	6.509780140714582e-7	8.04235622081214e-7
27300.0	6.46137178271924e-7	7.961911619965187e-7
27400.0	6.413292529167199e-7	7.882594600713954e-7
27500.0	6.365540969940966e-7	7.804383891072463e-7
27600.0	6.318115676374721e-7	7.727261978621341e-7
27700.0	6.271015202142475e-7	7.651204511825485e-7
27800.0	6.224238084288155e-7	7.576194822015318e-7
27900.0	6.177782843965365e-7	7.502217516159421e-7
28000.0	6.131647987345746e-7	7.42924453812266e-7
28100.0	6.085832006336594e-7	7.35725502459069e-7
28200.0	6.040333379508767e-7	7.286230084379412e-7
28300.0	5.995150572666689e-7	7.216151260639236e-7
28400.0	5.950282039814897e-7	7.147000520670345e-7
28500.0	5.9057262236986e-7	7.078760246119359e-7
28600.0	5.861481556564346e-7	7.011413223179115e-7
28700.0	5.817546460791889e-7	6.944942633165709e-7
28800.0	5.773919349714795e-7	6.879332043179373e-7
28900.0	5.730598627866286e-7	6.814565397080656e-7
29000.0	5.687582692118299e-7	6.750627006505506e-7
29100.0	5.64486993178645e-7	6.687501542217764e-7
29200.0	5.602458729596764e-7	6.625174025637104e-7
29300.0	5.560347461848892e-7	6.563629820394965e-7
29400.0	5.518534499376606e-7	6.502854624285473e-7
29500.0	5.477018207773075e-7	6.442834461277856e-7
29600.0	5.435796947972416e-7	6.383555673716955e-7
29700.0	5.394869076722125e-7	6.325004914723682e-7
29800.0	5.354232947188951e-7	6.267169140748464e-7
29900.0	5.313886909178079e-7	6.210035604258929e-7
30000.0	5.273829309852041e-7	6.153591846729639e-7
30100.0	5.234058493924662e-7	6.097825691539787e-7
30200.0	5.194572804128414e-7	6.042725237365585e-7
30300.0	5.155370581877417e-7	5.988278851376176e-7
30400.0	5.116450167098542e-7	5.934475162846474e-7
30500.0	5.077809899230444e-7	5.881303056779661e-7
30600.0	5.039448117173778e-7	5.828751667763569e-7
30700.0	5.001363159748486e-7	5.776810373889973e-7
30800.0	4.963553366098577e-7	5.725468790855083e-7
30900.0	4.926017075978465e-7	5.674716766226776e-7
31000.0	4.888752629946804e-7	5.624544373744853e-7
31100.0	4.851758369975878e-7	5.57494190790524e-7
31200.0	4.815032639332925e-7	5.525899878533221e-7
31300.0	4.778573783308228e-7	5.477409005559081e-7
31400.0	4.7423801490692033e-7	5.429460213896396e-7
31500.0	4.7064500861890574e-7	5.382044628486458e-7
31600.0	4.67078194691296e-7	5.335153569395637e-7
31700.0	4.6353740861887446e-7	5.288778546961238e-7
31800.0	4.60022486212121e-7	5.242911257321865e-7
31900.0	4.565332636126085e-7	5.197543577759665e-7
32000.0	4.5306957730914545e-7	5.152667562313036e-7
32100.0	4.496312641636181e-7	5.1082754374564e-7
32200.0	4.4621816144021873e-7	5.06435959788127e-7
32300.0	4.428301068003084e-7	5.02091260238983e-7
32400.0	4.39466938352179e-7	4.977927169885951e-7
32500.0	4.361284946513626e-7	4.935396175450316e-7
32600.0	4.328146147167461e-7	4.893312646520009e-7
32700.0	4.2952513805099414e-7	4.851677998811062e-7
32800.0	4.2625990466251225e-7	4.810489523312481e-7
32900.0	4.230187550650361e-7	4.769736006913943e-7
33000.0	4.198015303177028e-7	4.7294089875977296e-7
33100.0	4.1660807201069937e-7	4.6895007000158635e-7
33200.0	4.1343822230290664e-7	4.6500055331149265e-7
33300.0	4.102918239143986e-7	4.6109182825809927e-7
33400.0	4.0716872015734466e-7	4.5722303360211105e-7
33500.0	4.040687549354862e-7	4.5339375731428256e-7
33600.0	4.009917727572245e-7	4.496034793149749e-7
33700.0	3.979376187570473e-7	4.458514747234182e-7
33800.0	3.949061386915692e-7	4.421372760243329e-7
33900.0	3.9189717894664057e-7	4.384604733616995e-7
34000.0	3.8891058658005665e-7	4.3482056143881727e-7
34100.0	3.859462092794962e-7	4.3121721864718107e-7
34200.0	3.8300389541847284e-7	4.27650417093209e-7
34300.0	3.800834940229155e-7	4.2411853449766986e-7
34400.0	3.771848548206285e-7	4.2062084856590554e-7
34500.0	3.743078282169335e-7	4.1715689282995693e-7
34600.0	3.714522653080578e-7	4.1372621016006265e-7
34700.0	3.6861801790569245e-7	4.1032835254466553e-7
34800.0	3.658049385119778e-7	4.0696288084783424e-7
34900.0	3.6301288035882527e-7	4.036293646122762e-7
35000.0	3.6024169738374183e-7	4.003273818332566e-7
35100.0	3.5749124425725705e-7	3.970565187563251e-7
35200.0	3.547613763808162e-7	3.9381636968228353e-7
35300.0	3.520519498806004e-7	3.9060653676089696e-7
35400.0	3.4936282162031496e-7	3.874266298052981e-7
35500.0	3.466938492181969e-7	3.8427626610723956e-7
35600.0	3.440448910280319e-7	3.8115507025590217e-7
35700.0	3.4141580615287026e-7	3.7806267395396354e-7
35800.0	3.3880645444691327e-7	3.749987158577577e-7
35900.0	3.3621669652178263e-7	3.7196284140107623e-7
36000.0	3.3364639375246354e-7	3.68954702631445e-7
36100.0	3.310954082551366e-7	3.6597395805861177e-7
36200.0	3.2856360292602906e-7	3.63020272492747e-7
36300.0	3.260508414160723e-7	3.600933168952231e-7
36400.0	3.235569881436621e-7	3.571927682337672e-7
36500.0	3.210819082947463e-7	3.5431830933792355e-7
36600.0	3.186254678260034e-7	3.514696287568851e-7
36700.0	3.161875334487678e-7	3.4864642062841245e-7
36800.0	3.1376797266647235e-7	3.458483845455453e-7
36900.0	3.113666537317913e-7	3.430752254243967e-7
37000.0	3.089834456893844e-7	3.4032665338098484e-7
37100.0	3.066182183333578e-7	3.3760238360754134e-7
37200.0	3.042708422472416e-7	3.349021362588848e-7
37300.0	3.0194118877870215e-7	3.322256363284301e-7
37400.0	2.9962913004471366e-7	3.295726135380111e-7
37500.0	2.973345389386144e-7	3.269428022317508e-7
37600.0	2.950572891178335e-7	3.243359412628532e-7
37700.0	2.9279725502049806e-7	3.217517738945147e-7
37800.0	2.9055431184206646e-7	3.191900476905139e-7
37900.0	2.8832833555270513e-7	3.166505144289861e-7
38000.0	2.8611920289440325e-7	3.1413292999032e-7
38100.0	2.839267913639484e-7	3.1163705427585794e-7
38200.0	2.817509792314969e-7	3.091626511092551e-7
38300.0	2.7959164553023687e-7	3.067094881488952e-7
38400.0	2.774486700554371e-7	3.0427733680253094e-7
38500.0	2.7532193336013123e-7	3.018659721405941e-7
38600.0	2.7321131676104894e-7	2.994751728160694e-7
38700.0	2.711167023275902e-7	2.9710472098064154e-7
38800.0	2.6903797289207756e-7	2.947544022076028e-7
38900.0	2.6697501203140066e-7	2.9242400541849165e-7
39000.0	2.649277040795832e-7	2.9011332280888494e-7
39100.0	2.628959341201378e-7	2.878221497679113e-7
39200.0	2.608795879786702e-7	2.855502848188072e-7
39300.0	2.588785522346388e-7	2.832975295422493e-7
39400.0	2.5689271420581955e-7	2.810636885159121e-7
39500.0	2.549219619411782e-7	2.7884856923991524e-7
39600.0	2.5296618424895574e-7	2.766519820840819e-7
39700.0	2.510252706490643e-7	2.744737402199357e-7
39800.0	2.490991114104743e-7	2.723136595628459e-7
39900.0	2.471875975254792e-7	2.701715587079172e-7
40000.0	2.452906207157233e-7	2.6804725887961743e-7
40100.0	2.434080734262495e-7	2.659405838747959e-7
40200.0	2.415398488241454e-7	2.6385136000431413e-7
40300.0	2.396858407925518e-7	2.617794520860798e-7
40400.0	2.3784594393596373e-7	2.597249830856459e-7
40500.0	2.3602005356992808e-7	2.576876602570816e-7
40600.0	2.3420806571747418e-7	2.5566720365144306e-7
40700.0	2.3240987711387292e-7	2.5366347454622345e-7
40800.0	2.306253851858164e-7	2.5167626947606243e-7
40900.0	2.2885448807846113e-7	2.4970545792555265e-7
41000.0	2.2709708461960788e-7	2.4775079262669585e-7
41100.0	2.2535307434256842e-7	2.4581226375697435e-7
41200.0	2.23622357459148e-7	2.4388954625483324e-7
41300.0	2.2190483488284903e-7	2.4198260526727037e-7
41400.0	2.2020040819811502e-7	2.400912514841861e-7
41500.0	2.1850897968292494e-7	2.3821526395507348e-7
41600.0	2.1683045228409132e-7	2.3635466822457405e-7
41700.0	2.15164729630702e-7	2.345091610825381e-7
41800.0	2.1351171601246988e-7	2.326786346022622e-7
41900.0	2.1187131640015002e-7	2.308630355716199e-7
42000.0	2.1024343641755837e-7	2.290620976932676e-7
42100.0	2.0862798235336861e-7	2.2727578634031772e-7
42200.0	2.070248611533495e-7	2.2550392797184747e-7
42300.0	2.0543398041728977e-7	2.237463530659303e-7
42400.0	2.0385524839788602e-7	2.220030362379989e-7
42500.0	2.0228857399132552e-7	2.2027371990551024e-7
42600.0	2.0073386673975278e-7	2.185584103140783e-7
42700.0	1.9919103682273067e-7	2.168568654186685e-7
42800.0	1.976599950574649e-7	2.1516906815389196e-7
42900.0	1.9614065289385276e-7	2.1349484857939817e-7
43000.0	1.9463292240974454e-7	2.1183417737243705e-7
43100.0	1.9313671631350208e-7	2.1018686630079748e-7
43200.0	1.9165194792884346e-7	2.0855269090722553e-7
43300.0	1.901785312041566e-7	2.0693153605049897e-7
43400.0	1.8871638069517803e-7	2.0532328790848559e-7
43500.0	1.8726541157815236e-7	2.0372783395528967e-7
43600.0	1.8582553963341095e-7	2.0214506294160473e-7
43700.0	1.8439668124763436e-7	2.0057486487003565e-7
43800.0	1.8297875339679202e-7	1.990171309733612e-7
43900.0	1.8157167366962604e-7	1.9747175369527504e-7
44000.0	1.8017536024078732e-7	1.9593862666744122e-7
44100.0	1.7878973188110824e-7	1.9441764469085264e-7
44200.0	1.774147079352954e-7	1.9290870371654798e-7
44300.0	1.7605020833686615e-7	1.91411700824141e-7
44400.0	1.7469615360929048e-7	1.8992653420653978e-7
44500.0	1.7335246483382632e-7	1.8845310314701925e-7
44600.0	1.720190636767069e-7	1.869913080071348e-7
44700.0	1.7069587236860359e-7	1.8554105020428354e-7
44800.0	1.6938281370428647e-7	1.8410223219697228e-7
44900.0	1.6807981104294855e-7	1.8267475746759133e-7
45000.0	1.6678678829727335e-7	1.812585305055185e-7
45100.0	1.6550366994143642e-7	1.7985345679678325e-7
45200.0	1.6423038099082374e-7	1.784594427976303e-7
45300.0	1.629668470208386e-7	1.7707639592813314e-7
45400.0	1.6171299413643826e-7	1.757042245570061e-7
45500.0	1.604687489941871e-7	1.7434283797865258e-7
45600.0	1.5923403878568422e-7	1.7299214641519844e-7
45700.0	1.58008791229537e-7	1.7165206098298778e-7
45800.0	1.5679293458351048e-7	1.703224936952598e-7
45900.0	1.5558639762418058e-7	1.690033574370902e-7
46000.0	1.5438910965658422e-7	1.6769456596391828e-7
46100.0	1.5320100050370852e-7	1.6639603387930868e-7
46200.0	1.520220005034101e-7	1.6510767662530938e-7
46300.0	1.5085204050914218e-7	1.6382941047216722e-7
46400.0	1.496910518817315e-7	1.6256115250703865e-7
46500.0	1.4853896648629862e-7	1.613028206188883e-7
46600.0	1.47395716696791e-7	1.60054333489495e-7
46700.0	1.462612353866597e-7	1.5881561058141654e-7
46800.0	1.4513545591343026e-7	1.5758657213075968e-7
46900.0	1.4401831214262323e-7	1.5636713912837622e-7
47000.0	1.4290973841727128e-7	1.551572333186354e-7
47100.0	1.418096695734234e-7	1.5395677718409667e-7
47200.0	1.4071804092852688e-7	1.5276569393587742e-7
47300.0	1.396347882804846e-7	1.5158390750574815e-7
47400.0	1.3855984790290135e-7	1.5041134253416844e-7
47500.0	1.3749315653782162e-7	1.492479243627891e-7
47600.0	1.3643465140119395e-7	1.480935790257733e-7
47700.0	1.3538427017721654e-7	1.4694823323786178e-7
47800.0	1.3434195101751215e-7	1.458118143899073e-7
47900.0	1.333076325192132e-7	1.4468425053400195e-7
48000.0	1.322812537501234e-7	1.4356547038240532e-7
48100.0	1.3126275422256265e-7	1.424554032933229e-7
48200.0	1.3025207390748838e-7	1.4135397926830593e-7
48300.0	1.292491532218401e-7	1.4026112893487649e-7
48400.0	1.2825393302459117e-7	1.3917678355305204e-7
48500.0	1.2726635461495805e-7	1.381008749924647e-7
48600.0	1.2628635973396265e-7	1.3703333573569749e-7
48700.0	1.2531389055649075e-7	1.3597409886628353e-7
48800.0	1.2434888969017472e-7	1.3492309806227795e-7
48900.0	1.233913001693676e-7	1.3388026758886055e-7
49000.0	1.2244106545895962e-7	1.3284554229279605e-7
49100.0	1.2149812944464117e-7	1.3181885759296357e-7
49200.0	1.205624364298543e-7	1.3080014947462638e-7
49300.0	1.1963393114590101e-7	1.2978935448940837e-7
49400.0	1.1871255871779632e-7	1.2878640973233987e-7
49500.0	1.177982647022561e-7	1.2779125285521361e-7
49600.0	1.168909950577905e-7	1.268038220464473e-7
49700.0	1.1599069614228476e-7	1.2582405603179732e-7
49800.0	1.1509731472586679e-7	1.2485189406448287e-7
49900.0	1.1421079797484582e-7	1.23887275921396e-7
50000.0	1.1333109344214093e-7	1.229301418983795e-7
50100.0	1.1245814909800487e-7	1.2198043280137336e-7
50200.0	1.1159191327992726e-7	1.2103808994233885e-7
50300.0	1.1073233473287054e-7	1.201030551346732e-7
50400.0	1.0987936257038454e-7	1.1917527068671639e-7
50500.0	1.0903294630295347e-7	1.1825467939564234e-7
